"type","value","validation"
"sr25519Verify","{""message"":""e0910773ed60700f79c5849cfb611711a4e951ccaee7783c21fbf721e309f23e"",""signature"":""mOsZklZ7MlA1ZI9TAMyKQuj+0w0BFa1bgt+tlCouGRMbvyL8zzc4V4tnaiok755FpJemWqi4IV0FPigCZ1uohQ=="",""publicKey"":""yDjR4y0XpocyGRwtExCRrGGjzGFQrua7dJW7Qu1k7Rg=""}",true
"sr25519Verify","{""message"":""6c7cf76746515adff38f8ef6e7e143a26c12e932f7dbf01c94aeb8286eb41dd1"",""signature"":""oP0FjNH+Upw01VSC3ir0NigyWT/0/7NOBwacgAUIvwU/6mPIHs+6PNGeXoD5QpYj2fuuItQt4RGDy+Z0lPQDgQ=="",""publicKey"":""fgIVqGiwdvg4cEzOnaNhNxEYNvF3clmHXrUVqsTiyBs=""}",true
"sr25519Verify","{""message"":""992b5b0c7012fcd5df9e13d441fd36e522db4b86e6969a6e4bca293dd741e9b6"",""signature"":""HOH2weubRvCXlZ0Pv6JcfarcFeIRrfRdMVnPVtA9BFXMFcJtS/1qrNukxEs5fJNrjqJLGKJlHAZGPpGHIXTFiw=="",""publicKey"":""8sqbLjRlFUWQNT+hZUIy1x50mJwzvm1P2YGzsLeqEh4=""}",true
"sr25519Verify","{""message"":""b767f2f44d27af570c2c68441b49f424159f27695436369c9fbcee35cdfcf9ea"",""signature"":""CLN43l0TsDRhuamGr8GCDNVTADUli2o7QLUQ4jvgxiNmyAo7nhgSIzvgW3HY223VanqAP6WSuJrIRR+o/ZbvhA=="",""publicKey"":""IlwGXs+3OeuDXAFFnP37GRkw+mIL/WE8j8qPnZiPDn4=""}",true
"sr25519Verify","{""message"":""d1aaa259feb2d5e9f498164a3ef06d70dd1539c73894a2b4ae42a97d982aa301"",""signature"":""GKcJR4TovZMfyeMfjrIDBr0SCDvpBKaULqmBGvIB52S7kkxT3/fqQ1egvS34eCKpH0H/bJtK2qqNEGcG6LrDig=="",""publicKey"":""KrkiNW4T9O4NLtXrpN2nl+vsqztRAtJ7JCMlhg1ligU=""}",true
"sr25519Verify","{""message"":""9dcddd539b5c5a5206d35cd1af49938e5ef682ada00c3f1f565ff19e7ebe8277"",""signature"":""8lPjjsYmBpe+vNFSC0V7MOiuRfEu+/OjWMOUcdXf7H029Re0ClMNmfiZfYY3v1ScEGZwb6w076iUcHwzPkUDiQ=="",""publicKey"":""qO/cYK9Vd9DLmyHf1TnYtbr7LxcMWSVXy/2IFrpehi8=""}",true
"sr25519Verify","{""message"":""a19afda10795439fc69bf6b603cd9f379adc73894b8059fa0f005b066228874d"",""signature"":""SuC/bshRHVA5J+qL0B4rFZVEQWq3aekH6YTnf1VEdUTgcmegyhtzgKHb7dfw3FejReCgvgQRJx4xGw1OOvHOhQ=="",""publicKey"":""ThT0zm9EjkuGfC6r4mtiSKhWb89NgsWKGgwC7cszwDg=""}",true
"sr25519Verify","{""message"":""ed4595300e982e40cfa7d9965ea6139b11443b3218a3866ce2fad833b67e64d7"",""signature"":""psL92835ITdNJjLgBPo83DMoKaiGNSSx3JGi6uTJYHfyN0u2gwUaaGszz88Em8AD2YRkEt1jD/Je7mpNY5H9hA=="",""publicKey"":""rN4Js5jDXNEkX1/pfYxIuGCLbRiYXBO0U5XxV+zUkC4=""}",true
"sr25519Verify","{""message"":""8f69832fcb6b0978321307b8eaa8d71bf165921db5d64ca70425c2455bea074b"",""signature"":""ECo7VlrB/T1S7o0C2RXBlxQ3agVlRAU7JZwWmTj1V3HVhimaka8IAAX1xBTrW/ViK0wTiCGlfNjJz/I/QzZ7gQ=="",""publicKey"":""nr4moxepot8kvnq4ARcD9qzlZPuXepKCfmh4nuFOiAw=""}",true
"sr25519Verify","{""message"":""56b6de0f857cbd0eb71bc4f05eb55cb462aa39a8547869f097481d9861531061"",""signature"":""WPEVoW4TeDdYgJ5n5yxJZhUHZ1P2wJk00jS9cxVFFhx6q+smhB1fQe6SQ/LNE2jcWGQam5QmQN2GUDIfIBCFgw=="",""publicKey"":""MBHEybZzo/XS5haP+ltuRP3di5MkgXwQahKxRw2CsG0=""}",true
"sr25519Verify","{""message"":""4c88404a471afa581de8b2e0007d7aae025854bf000929583dccb27020d2f376"",""signature"":""PJ/mFPfiLO/FsChuWKAGa6ZhRI0RMXbJ/dm+7E/g90YpEnQwTlDEP6bMG8UOpiyjKIQfhyKxG3/oJZmJ3oFRjg=="",""publicKey"":""7Gdm9WAjLOrY8fWKccvV4LZc6Rl+xzPN6Lxa8Du+GEs=""}",true
"sr25519Verify","{""message"":""cf5dea761764191073bc4034f510668cfa00f1d2260e65937d14123d078dcf5c"",""signature"":""VhMRN6EvvjiSDClFnJzgOCvDiHy1z8UXfpIZJ5plLDrChNchCza5IlvZFX8TNz8NcJ9buY/wpphssDFGMSXjgw=="",""publicKey"":""yK8LMTocdco1obMAbymPO0gDm0GIqWUrTCY6Qv3nhzA=""}",true
"sr25519Verify","{""message"":""9368cb53106d7f707489e78387c7f6436fd77d4fc96066d1a41a52af585b634b"",""signature"":""tl3cUp4XDI0kuow1rM9DNI8r9O77/cYvN7Cbs8TL/TupD8zifpyVA9WNwE/w5wpTFvw/E/KdzT9mU+U1gA4dhA=="",""publicKey"":""Ijxqk5hIqXDPCnRV/mhoFAjHFkcfHeiqnFqBim9uAAA=""}",true
"sr25519Verify","{""message"":""9c8c21bd86f1800b40f4218ae0984a13017bc423f82a97207f331eff88573ab1"",""signature"":""aKawkD20+Jp3yINsjHTXwHGZ1FV3tFb9sc8HwmygahiUypwK0f55ssvJVWISa9ZC0hXcBpiTkeovnzFtfit7gQ=="",""publicKey"":""iIVxaIG9HZU4fk55fPsdug5vKaFko8NOGudd2b0ppRg=""}",true
"sr25519Verify","{""message"":""50e8cc88f224899cccc4d8f95f6f0ee4f8d7382f8591f719a464edb35485f72d"",""signature"":""KCWra50Jm7QQviT0eJJP14vSv0ZSpGO30JSXvFN3V3McMmdP0wgXGRKTXV3ZsRpD4KLQ1uDbaneOlK3PdGkYjQ=="",""publicKey"":""/IjbXnLKQ8JgaIZQoLgUjBajmGDEfWbyFc03N23T6mk=""}",true
"sr25519Verify","{""message"":""783ad8fae33c274ed7e7500c334cee2fc5cbe50625813c396787f710aded4af8"",""signature"":""vAUtn5EKDxTGhWa6YtNRFJGJORizdhJgQw8EHTGmEV0MrHGfY19Sehhipq6TSeWMhxTZq8Y+lb2HkGUxES4ujA=="",""publicKey"":""gjHllBhFxi5tyoKl3OUmbQ9qZgIBDo3Yoy18JLieihc=""}",true
"sr25519Verify","{""message"":""1c3b76d9450860d0bb2f6834b3c58d8bbf3ec8f0f3562eec9fbca729878329d6"",""signature"":""eAlWr5AsXGz4E28feqwH2rB4WaLYspWic8AVanIfiVMRA87lDxzbu9YyE+DMrguaJqSJQOR3G0cpZOH9ctxMjw=="",""publicKey"":""LGgQeH4b0toxBRSuwkP1SWEXbuHI0BHorx/wJfeNXEw=""}",true
"sr25519Verify","{""message"":""e86f13684f4fcaffc9eded8250ba842dc331e79a7e4ac560d572b44b225b1ead"",""signature"":""nrMWNS4Pz8Oo8rQHrgwkD9ZbTIdrrjn7sEqc/G+ugkl6DX2o42IB7r8mstIiVQGxcDgRecSUiAqo2jamdFWhiQ=="",""publicKey"":""dJ63T24XCM+03Ir72nOn2UAeIm1KHyZwiIQYrjEX/2g=""}",true
"sr25519Verify","{""message"":""107cd7fc217fb3169d1b46021a0f6a1a68f8e3c5bd3019af247a3a80b42eb61b"",""signature"":""qmNvzqP26gcfGFWXB3HiPrEQ4/rJZFi/be3Aidqw80/kGJHCDEV8UUMSBOd965lLarrKVmpnJBfl+A/+HIx/jw=="",""publicKey"":""unnH5YuEvGCF+sv/UkJzGIO4PYbWwIzY0Vg+fTMJfz8=""}",true
"sr25519Verify","{""message"":""e5c414fe992715d1fb953466dbc476620b64faacbe3bc4f16321bb17bdf7e39c"",""signature"":""vICWx8n8vQIucuJ401/redmT1mkoLS4FoH0Xa8ewmTzS2OOxrJ8p8Z+cSnm7dnjpPytE+Zf3JXenZWuZ5iuAig=="",""publicKey"":""Kr8FmuZXejY6RFTjltrZkp/Euqn5i/ZF0AWV1NIBhR0=""}",true
"sr25519Verify","{""message"":""5c0f49b90fd3cc01aa530f59e924289c86855f193586ad70a2b54b28528a8c76"",""signature"":""rAr/070baRE70V0Hlo3YWLKDR0eqxmEt4Rc9zWgMtDL/zbHOvd9Lumk/qdbrU3zX7X/maBmDc1/Pd3GKT8SOiA=="",""publicKey"":""dB2azAnLbGqV9IRpdBQ2YNwn1gqJTjOiiwX9v4Q+LwU=""}",true
"sr25519Verify","{""message"":""e8538b5b668dcb5e89a8d9789983201b2e265289c51e5a0563a3ff7c968b4853"",""signature"":""LvgtQHruKy9kK/YkL+l7GnpbNvRY2vmOvxh5rhTVdiMc3JZXOOGOyjbu58CFC/qQcHKG6lAAkMtkJuOsbEtuiA=="",""publicKey"":""iDnV7kY2IQcFZl4uRfobYlQ/YEmMbIFUChV8SL9KoDk=""}",true
"sr25519Verify","{""message"":""b501ac264f6e66396fbc5ce8316548f31df2fa0d6fa3ec5dca60c820708254ee"",""signature"":""qDgaeTtRS0NflBfF1psKN0T0Ud/xhl0sVobxd5RimX+xbQZkm98W72Lj6OMkQIsI4it32SxoaLcRpIBeo8bogQ=="",""publicKey"":""+oRhbFUABIRpZn4UpdpJngdKXonG0w/Cuza10y2T6wA=""}",true
"sr25519Verify","{""message"":""90e35eb9ed76ff3e50842d6822028fa13b1a6acf836535a5b417af1322ca3f42"",""signature"":""TChLi6xVlXskUeA3P+vzAGtEexB6SPL5E2kVt+xJSAb9j9aujbc/V1qWqG3Ph6F6ZhZymFSZuRaA/ecO/QKWig=="",""publicKey"":""bFc5LsZfqYCIGamCCnrkzp+pjxW+vMyZ7en+c3awjCc=""}",true
"sr25519Verify","{""message"":""3dedca0e36bcfe0e6a40804ed8da6f997fc5a825deefc2bf3b6c623bed06c6ce"",""signature"":""6BEjF8cJzcSpZOxs0gRiylfzc4l0JmdDdA1TJgk5int3ub9kHfs/esrHgyjfE176PLV9fK5REhZ5l7ETyCwhgg=="",""publicKey"":""CNnzkYRIShxT8JSICQ2BG7hjHg07jA82J3XstRZ1kkk=""}",true
"sr25519Verify","{""message"":""c426dbde774b53bd1e14b62b698c519da2dbbeaed77015c23ee234f2d07c1f9b"",""signature"":""Qm8bN0cqjdU4u4QUNykKoESfLgSzA3o08HhJEiR8nHYYVBNKZy9Y0FIH9hy+hzQLmfuAH88OHzy/40dkBOVmhg=="",""publicKey"":""6kql3h2pd78aGIEaqmoaoqqJWfottRZ5I8gErBOG/WQ=""}",true
"sr25519Verify","{""message"":""6031ecb948dcf89e13c0495593a7457f8b1f57796cd509117663a6fbb70afafd"",""signature"":""/GOC4y1+bXHX0+CbHEsmdP14XFGkxhEYNdhv3f0S9QcARD3ngYDkYa4ROvr3asr8pyS9xGZlB7PX+EPDoCWkjA=="",""publicKey"":""htrZH1A1tRvj3XT6FcTl2AIEPttjRjX9OzLdtzz3Ki0=""}",true
"sr25519Verify","{""message"":""295c3712c0a746b67324bea92d8647885ee8cac9f1a13adf417bdc549810ccf2"",""signature"":""XKWBrXyHXSU986UgGhelWqQNSAW8I7ImH0VzNPm/NxSvbfky6aSFGRLqJIK6eei5J1MbQhzn3VHY6+lePraYgw=="",""publicKey"":""4l5Z3IGCVRW14L0Nnr22AqiY3D9I8Y2lE3ln9heNpXk=""}",true
"sr25519Verify","{""message"":""f90216b86764510d43ee0231d1feda45618d01fe69aa4e891ce91aaa4efa10b9"",""signature"":""BgD0Dd/wo/0R05gukz8AhDJretrEOPgVc2Tp4DBzjWKm0SR+SJy/u8v3pTIzgCo4pvNQrWxvRAonwvy0UvjCjg=="",""publicKey"":""ovEWdKvAUYhyNLTIzzvuSiSal30LIDWFcP+Dwkhwamo=""}",true
"sr25519Verify","{""message"":""d386b8abc86d5b102b8d6efbe7617a26e7e92123c15654b2e1d019a87a43045c"",""signature"":""ulmB1HKTgSlygSPc6wWDn5/xq0iCZAG/Q6sUfVYcbjYEEZGKUaMUCTkkLk3uFSMgmh3OHnrQ9j/i5MElacAbjA=="",""publicKey"":""2H6UdJJqAV1w6AoCc8nglhksDBYIj5Vigb5xvT0vjSw=""}",true
"sr25519Verify","{""message"":""51483d8b02ed9949fc20a200411620fa682d551efa27a416106794ca197439f5"",""signature"":""kmGWq2HoCFFidHAc0DIYRjLx3Mv7RyaZ8vja3egCLxVdgpHyc2eFbiSQAKrbeNMHgow7TaxMm6DJo1Oc4gxljg=="",""publicKey"":""lKfZK8rEC/KCVsVP9aH36t550QlyYUlTLCObYJxiqgk=""}",true
"sr25519Verify","{""message"":""4b864ea4ded398644c35787ef4c9c001bc4343305c195cf603c71fbfb23695bb"",""signature"":""ghgcO98f7ZJ79gXdSpNSUm6sv4/VdKeegtD8Rs4F2jG7FdNBvtJE7+jEXninfgX+fBZoIlodhogFPf5xPcUXhw=="",""publicKey"":""BiEYsXUN9vxl5SeoXqMpMrAQaZoiLCE9mmC5W3RoohU=""}",true
"sr25519Verify","{""message"":""000177b0e1424bf6eb0373154d19fc4d945066eca74c5c43f462f9ee619b57ca"",""signature"":""cBQBL455Im1HXE5mhKrKCA7Jrxl66yhrupF7Ko9sXmPG2tOOXF0oFNtXrnJEmw0ZC0bwDKgn9gj4p1DSLOMNgA=="",""publicKey"":""1k/u1brPUop/GoN4LexnJaHc8po0UkCpidtrEkH6ZAQ=""}",true
"sr25519Verify","{""message"":""ef638d95b5871bd0fd7bb845e4e39d2c5de9b451054498f0b504372a96340a8b"",""signature"":""XGWLRHKaNs9SwT4YWC/lsmzcAP7w52lkZ0gbA7S8uBHW0JIByvpXcFUqn5rlleQQ9qSP+GBklCAYBTGAh4CbiA=="",""publicKey"":""8L2CdnhJLl68b66iQ0oQyAEUr3AOn+hBFYRZSVYLzDY=""}",true
"sr25519Verify","{""message"":""e765bb7782a55a10a58cfafffed7a4db3b20296c326ca4df62d34d5bd5997f5c"",""signature"":""FvM34dOjwXaptF0eiALloHvIIM23H1/nO1wI8E1IwDKgbwOTCaJkK2RJVUv/KtjJFE/iKPY4oV8uMoiHPxfWjQ=="",""publicKey"":""vqkIGc4FlYahZ31jRUq3EevT7d9MGftBxlnjOxAE+Wc=""}",true
"sr25519Verify","{""message"":""0a822d35999cd76811320d638d77b9047a4ce69c086aa154a9f338368d3234fe"",""signature"":""RLOKZFY5v6OWC/e6x+Y/+WVYPkEa0NUkWynyF+ggjWkmbx3LYxIWf/Qi8pDfom6cqqdtAF5rTeGzHct4TlJIjw=="",""publicKey"":""In6z6L8wHJoYYaXi1rnVseU/+XC6JkJZhYdofzjjeX0=""}",true
"sr25519Verify","{""message"":""936e370e3bf05d425ea37d2881635cbc8f2ea24be072373190ec8bfbb03d6722"",""signature"":""FMsGYMDMBm4Tly1/xSySP9AJ29iVrHFONShPV7LBVRNyBzWL5mud88069UgdmrJ699skb6HAzUttNLuCAJRWhg=="",""publicKey"":""Kpkx1RUwc7EZfxbhcdZnka2vuHO8BLt7DgoQj6iQMio=""}",true
"sr25519Verify","{""message"":""102926736729fa5bc50a26f1557498039c21c0a4ad866c658ee0620cccfecedd"",""signature"":""ov8zsLH9L9ltxvK7FPLVqTbvLdvQuT6B8EseEz55khwMpNH4Sk5UHqwTkLHqcCpL+EnoOiadRSVZtiOrknmWjw=="",""publicKey"":""tIfgW17wTbsfvDJDBB2roeOkIwk1zHeRbc7OUWqUwSg=""}",true
"sr25519Verify","{""message"":""767616fcab8d91aa8593aa5408e2248305b794bf726e374ed495ea997011d53c"",""signature"":""OpFsxPCNpHNs43tx//A9hAeXObJrRQdrU5r+700420TbLVhbXiENEjvxBvG+i4JXpYuaPycUiV8oAAbSIZHVjQ=="",""publicKey"":""EjdzhyMD14A/csNqFU1Rz+zaQoEKH9YGl4jXQ/x+jBc=""}",true
"sr25519Verify","{""message"":""647655e23a3f26b48176a2df72b6c42d392401d2a523f2a566003ac3cb206069"",""signature"":""HoIeRP+14n4Aix32vnEXOZkunlqQLDRpSrh1RtosqVJhq5uPFVbRcmPi7idww7bpfqi9WnerBpij8rp8Vob4gQ=="",""publicKey"":""aIEJav9e8yB/J+c1NRDpvn8WQHXJIls92CwE83KzGgg=""}",true
"sr25519Verify","{""message"":""5673ff875e44a92bb98fd4dae9258ef8d70d7d1923c211bb550ecc0853ce221f"",""signature"":""qLZmjvQOlQryxlFEWxjknNMGaXR5nxnyzqwigVKYDRWSXLrDr7F2XRM1Azr6rx35AXBF7zcCswqmfvo/ZhKthg=="",""publicKey"":""NsaAfwvA2kuDnBZwV2+b43y/jTzkvcSPSlImF6il924=""}",true
"sr25519Verify","{""message"":""f36ad2b05f9807a4ec76235d422a4e68d662c935236496687221fe3059da37d2"",""signature"":""ZLEzq90/ty/Xn4me0PplRfjKiyoG+uwy+2fWVGaezHHYm4Vyq9GKlx0JRDF/THtyjvWDWIaTiyJ/N75Wzr5JjQ=="",""publicKey"":""4KdhZ2XSYDAAbuUoshEoJ1hRX5WK04iCo2bOHj4TVEo=""}",true
"sr25519Verify","{""message"":""21f385419fc1e6a4293460a4d644f73e64a309faa80597803aba21fec1e75eab"",""signature"":""ELMKZc7CIa1PyNgjceFXUyWBGuOCNDOoL+e78vhBf1fKF9YG9+52+r4YQg9wBUpMElSQKvdHSjPj+yPiByuujQ=="",""publicKey"":""fNXHPkGY36I6JEz/Myy8ZsRzs3slzjrilqD4lwVlQRY=""}",true
"sr25519Verify","{""message"":""8fd771913b55a697c0a240ae3791585753c02b651900a5627d6c89118bda7fc7"",""signature"":""UFCmUEixlVfVPY0AXTbrsNJCMFANEkSIA4sjX75sF2I+w5ePF6gpyZcVlMdKu27Cplti8SLQ4mXsOJV2TaPghw=="",""publicKey"":""2k862WqELlg0HaaXNppjI1vSXk50ggC7R5ZlU5j5FC4=""}",true
"sr25519Verify","{""message"":""21c6d47171f88d4e8a08c62fae568b963d5caf5947d23a1dc941a2e9a5687a49"",""signature"":""vtKa2iClNuhKPV5echYqTCzcOjL+Qmog51iIVYsJSS+0hoN0TN0k8iIcyr+S89TWJsZqvf9kRN3+g4dKKTkFiQ=="",""publicKey"":""CocHTY/irDcHI4sWti+UpRgtMlwKLeICes8xz/+4jSE=""}",true
"sr25519Verify","{""message"":""b580f2216f8371c974d11f86e55add2b3d12ee26f246660893d8025c71ecda5b"",""signature"":""Lq5kVIQ+V/1RxCbrbqsOhKfhvfnr2IV/W4AV4O8IGUtRxQ6UWzFlUh9ZbidI/xJ9Cd/hTMQIUP25KjeZ8sVTjg=="",""publicKey"":""flgE9RwcOYRzTAIYFdeWojcTwUJqPa4mxr61s5FlUE8=""}",true
"sr25519Verify","{""message"":""d0205d259d7b97dcb3697ce050b6f42556562359cb182f99e8481d8c23506f94"",""signature"":""9FyG9dxb9WfcEjM0Ci28dP87XYYjVDlc6zp9478OvxswobuZFPcDiH8yLla5eew5Egia2ysH0TNwnWhc++owhg=="",""publicKey"":""fCg05ojdpnPWFhRHwqpQKS+sVvA6pnwr15gdo04VhQM=""}",true
"sr25519Verify","{""message"":""ccc24432602316fefc7b330e298a178eebcc6b4f2fc4345f9aecf748c2c33c4e"",""signature"":""IDjz5N4eUDSMFkiUpehPKrJZ6XSkpQOO0TbIzezGC1p44yZN5a9ai6eFdkr8tCvQnUh8iP+2bJnYNQRh2eUbgA=="",""publicKey"":""CAuvyKgzhtI2ii5w+1W45DhnBr/R0fC4Ircc6kdy6RQ=""}",true
"sr25519Verify","{""message"":""78af378fa656f515c3aa194fe9a9175eab8f914fe5d4f0375c29c3a23b62f856"",""signature"":""aOnWEeKyg/jnPtN36jUcoLRQSp0jQGJ3GjXXgg2+e3vF7fsNS8ol0QNna4+ltvMLRnGowiRCfccrh04rK5tchw=="",""publicKey"":""rn+bcWH5zeut7+rTVLxQWnQ6kXh10EzT7TjgEvgPoEg=""}",true
"sr25519Verify","{""message"":""772b393505e278562831fcefedf2f21495b534d40979763dbdc4d429461727ff"",""signature"":""0L3vkrFPrcFzwqQ89Oz0KEgutAZcIEgSxzbNchltO2oBwoaKvIC4gh5wAbpgezY1aX53mQ2Lzci8mxAPxTJEhg=="",""publicKey"":""aKd0KKHiaUkv7NlOZgYbOyxMnj8JzKanuNPJ5ZvvmWk=""}",true
"sr25519Verify","{""message"":""245b75a6a9d73fbbd08329136876f7034a5724f0a664cc9820e9cb1693f41f6c"",""signature"":""WjwQNpBinPEu3KtaBCuUrXpj1mwaVUB7lvezmxaDOQ9jPomigB1Hbj7UNZ7WX3pObIP+4kaIxoo+Ibb+6J2YjA=="",""publicKey"":""+r2yYlJ+T3heuvRW9uPAqUQz5AbNIVOg6nwooTT26Bg=""}",true
"sr25519Verify","{""message"":""1010554972a417d740a34bb36ae53d6d919ce03cc71d48cfb8894a5442fcabef"",""signature"":""1kJIVQwkSE4z7HsJ+A0FYRPZMRp7T8qISOPqnxyA/2iy8PcDC81TynSASHJJ8M642ILuy6r1gUnbnj6o5cYrgA=="",""publicKey"":""vMiLdQz8UJGNSCJMUZ2bdVv5pjLouBj6jpLZwlCKDig=""}",true
"sr25519Verify","{""message"":""ade49073b65247c09cec8a862655783c9512c1d26d66cec94f0c3674970b2897"",""signature"":""wKqpU9yuiV9nacIuA+f15NHoIYsGWnlIFeKHO5xCWl7rmKDCi66y89feypZEQHT8OQU+aQH8fUsTx9EoVYZOiw=="",""publicKey"":""NleBTIpRtdc7HbTAhnxQ84aZN5FzAXb4IpIK3QFDyzI=""}",true
"sr25519Verify","{""message"":""114d5b1c3c119059f1bcdb7f19224b2727298f4e42c12491d33440644c91794d"",""signature"":""jiuFKSXdRGVnx6nsLUhfJbYvC6Qv21jOJGIcUKH/ryLYJEmdXZ/M+Pj6FAJyLG6YcJaz99ZcHMb8PWYG25NkiA=="",""publicKey"":""flfvwNwVsbpmuh1XJOFoyNXpcddIm3TTnvUd8mq6uRc=""}",true
"sr25519Verify","{""message"":""83ffeddaf68fda894015e0baa9713031f01da09a6bc4581c0ad97df1c838a95a"",""signature"":""QhVbtf22F5899VV+jWTYEHcGxkRLrXu6W+vQ7MO/c0CcJsU0ftgsY3Dm6ryBDg/MKUxSxfjPSwbgm+02p0+Ohw=="",""publicKey"":""CuFiFne+hfkU0ufKwloAsPyLQv4XmY4O3xg2oeHUTVA=""}",true
"sr25519Verify","{""message"":""ebfb569d3b2e0e92094a401e3c9dedcc1d8d87bd7eade122d95655b1d2b3137f"",""signature"":""hnqKS+m09OgTxDzNxZJFSFlOGGAsD9bvWxD2vhM+ECY0LYlKfqKJbLc0Y4dfB5ZttYCLHzIg6MAIrRpw0Ywpjg=="",""publicKey"":""jnniyUjdJRkviZTmpzdOv1rxu8r9juXPtdZ9B15TbiA=""}",true
"sr25519Verify","{""message"":""b7947d39b211a74beab256476a323ee2bd5a73825c8227fbbee7e9c075f7241a"",""signature"":""UD1CJKp0IiVsCSTyamz9fMlD7pIvdZQXncVAeGlXGWgWVYSacQiMtNFP0SEeERMZGDOngoRPJUSGWX1FLEVCgw=="",""publicKey"":""bp+CfDpRXck5shvhY5OkiBbg6+wRsnOrJai5Yzd+mGk=""}",true
"sr25519Verify","{""message"":""9cff616ca6a3a6a88faa491b677a2c35bc64911c6c027e317a41e007f5d18f56"",""signature"":""KDUlVM5u9Gux+PAqHvDy/K/wdsxdufe1l2PbbsKHsFrI3q7YpMdp2dh/xx2HMyBHlI0lJOZugFdCQrfcQ6I8gg=="",""publicKey"":""pJIjq1Je+p5YYkCOpx2+GiuDjT9daiHdk2nBGaBvdkU=""}",true
"sr25519Verify","{""message"":""0b9e63386ef75f67cb94ad1d6a7e0876cf85423c418c4fed4ea9fad86322ea7f"",""signature"":""pvxhdlmDGFyhlBvMfdGoXqS/SB9hAqmfmUDUvKCQPWw6tn8AidZpiGKH8Ecc3GcUA403uba70f+KH8egaN1xgw=="",""publicKey"":""EF3Mwsixza3PQilTg5FJkqXWZpAT6ymqmrw1nal3MBY=""}",true
"sr25519Verify","{""message"":""dc26163c9aed62d47c2338085da89be7e06ffcdbef1e2bdd09e11346200a4ddc"",""signature"":""FCUn85tDSjuupY4U3EiKFnKqU+w55hxPRNB7/++0PR4nsj1h6Nx7P2iRsbk1qSJwSRuTA2RawXHmIGz89juPig=="",""publicKey"":""yg1mK+B4QJAtrcpjdbJazYZ9pl5hfUxh6NWO24ecT3A=""}",true
"sr25519Verify","{""message"":""550314f7ce2786ec19b03139338d0ddddb72de88f1b94c600054a4e7dc780c91"",""signature"":""JN6dvf8kNQU05NKVLTdK73U50r7e0K8VsfjwdQSj+VHxps05qBhgJjhOiMjLHD6HqL/LbC5GpGs8JPUnagbjgQ=="",""publicKey"":""bnozgxXeTPOa+y+5xECjdp8hRMyHKHbFb39DCcRfilU=""}",true
"sr25519Verify","{""message"":""15259507ffa092b8ef51da60f10723ffbec432189ef508eb44c951a7429e6c53"",""signature"":""ZDolUyaI+ee1RAbUW6qwlUoUOvhUJEpZdOgCWZVF0VRb7CPYt10eYyzSY1CmUYPtnaxPKQK3/kgoggjFL58ujg=="",""publicKey"":""mMdBX9+qP4yTvHrCPcRVwK8cnfzFa+F+lL//tog9HH0=""}",true
"sr25519Verify","{""message"":""fa5b838f7378aba605de0de85ae1a0798e141d5f49d86ed862409130b8ea8d99"",""signature"":""zNHYc20Dkyk+9oRxPUuLLMFAzqXG7Wm44veKfFGl50f+CcXoB8W3YIU6z862a4fPrQeO2tfvKY8It33jx+SngQ=="",""publicKey"":""3Of5FloIl0U/9pO7uMc6qzjwCthxs7Cbkn2DWkBM4kI=""}",true
"sr25519Verify","{""message"":""d18e0c1c083dbae17acd90d624a03f060577fc94264eff0f71c7e7a5115b89ed"",""signature"":""WjbQynRd93inb4DjJr0yRlpdJ/Z4YdSM77sBqdQYjR5Khf5cfi5hQdaJBeQlnOckRajTqgl1Z/iKJWVWm8SVig=="",""publicKey"":""hk7G9pStDGsa1oY74PsbmXEWLS/hH0Znki4umk3kU28=""}",true
"sr25519Verify","{""message"":""1c1f9bb4853d66fbb96f1306e9e63d0fff3267001b05bbd92064bdf4506c963a"",""signature"":""rr8ugZjDxP4oG64c868mKjEBjmEUR2Cl3YwQQ7sCxxdZRZieAvGye++En8prZ58+jyamiqd+gKsgd3GtW3/KiA=="",""publicKey"":""cLTg7BGlpNRR1WJ6iKNXAJVQ9Pk1AH7rU/xyK+Y+ohs=""}",true
"sr25519Verify","{""message"":""814161da6607e52fd51b3849f14c5e97935de972e127d2d4ab0892a871683202"",""signature"":""dgmiWs9S+xPHWVkinI4NWW6hmginNsRlzcDvIr0oWAz82R1Qp7E66mqct2Q7QfWhmM9SLTBmbFgBaWAashqxgw=="",""publicKey"":""+Lzx+PAG0inMXLT3SAkpdRqAF8BYvp6rfFt2rdiQwmw=""}",true
"sr25519Verify","{""message"":""a5671cb06ae7ed8b6100015a87e667fd06ae061956886ea2e321182c0c8fcd48"",""signature"":""RjN5v7XcurWw0HL5MaUvseXX9OTwGzM25wTspqDpmmjdWQEobdpRWkmnbwAL5ge/RsKB79yUTJp0zeqadf3Ujg=="",""publicKey"":""GPsqbFvUkk4zJBbdhSN9ySiiRMrMcFQyOC8LT+feixw=""}",true
"sr25519Verify","{""message"":""709382c6ce64cc7a1316b90e364b7361167fa6c3f56c498e2fd42ff6a4d03c91"",""signature"":""is+rAUscEIiqnVTEN2wD1ZPSjLJYwZV8Y1s6o090VVtPtqe/G3hIIy2wz2HLfw0HQ3ktROr3MO9+jJlYw9kBgA=="",""publicKey"":""IuD+lxdoodpNwoS5+/UXQHsrh5jVnzLl6EW+e1z/JkM=""}",true
